,,,,,,
Name,Age,Gender,Married,Job,Annual Income,Did he accept the credit card
Dionne,34,Male,Yes,Judge,48415,No
Shellie,62,Female,No,Captain,65995,Yes
Florence,59,Male,No,Judge,42710,No
Fidel,21,Female,No,Pilot,17447,No
Estevan,20,Female,No,Engineer,26656,No
Crista,52,Female,No,Captain,45064,Yes
Chantell,46,Female,No,Judge,44183,Yes
Chante,55,Male,No,Accountant,18257,No
Shaneka,36,Female,Yes,tailor,35851,Yes
Rufus,37,Male,No,Teacher,35031,Yes
Roxann,18,Male,No,Captain,53471,No
Lynnette,29,Female,Yes,Pilot,50648,No
Latricia,55,Male,Yes,Pilot,50418,No
Kaila,61,Female,No,Teacher,41860,Yes
Geraldine,42,Female,Yes,tailor,21156,No
Dontae,46,Male,Yes,tailor,56575,Yes
Chauncey,38,Male,Yes,Painter,53244,No
Ari,22,Male,No,Accountant,24795,Yes
Ulysses,26,Female,Yes,Engineer,25159,Yes
Stephon,45,Female,No,Accountant,31774,Yes
Shelia,58,Female,Yes,Accountant,63145,No
Sharde,52,Male,No,Pilot,66113,Yes
Shanon,50,Male,No,Teacher,28791,Yes
Nataly,36,Female,Yes,tailor,15793,No
Luisa,70,Female,Yes,tailor,25084,No
Leandra,60,Female,No,Doctor,22505,Yes
Danae,37,Male,No,Worker,50277,Yes
Channing,72,Male,Yes,Engineer,48219,No
Tamar,33,Female,No,Engineer,33629,Yes
Suzette,20,Female,No,Judge,39351,Yes
Lina,68,Male,No,Pilot,36288,Yes
Kenisha,59,Male,No,Painter,23139,Yes
Farrah,25,Male,Yes,Pilot,14061,Yes
Fabiola,28,Male,Yes,Teacher,25991,No
Bronson,62,Male,No,Captain,36510,Yes
Adria,41,Female,No,Engineer,47630,Yes
Racquel,34,Female,No,Teacher,52515,No
Phylicia,18,Female,No,Worker,62352,No
Lidia,57,Female,No,Painter,24083,No
Lazaro,49,Male,Yes,Pilot,56141,Yes
Lawanda,35,Male,No,Worker,59872,Yes
Kera,64,Male,No,Pilot,58255,Yes
Josefina,39,Female,No,Judge,40700,No
Harmony,51,Male,No,Painter,23929,No
Elicia,31,Female,No,Accountant,47658,No
Davin,71,Male,Yes,tailor,43233,Yes
Codi,17,Male,No,Doctor,21896,Yes
Bree,48,Male,Yes,Accountant,52194,Yes
Nichol,66,Female,Yes,Worker,38774,No
Marybeth,40,Male,Yes,Accountant,17440,No
Elvin,24,Female,Yes,Judge,30496,No
Broderick,63,Male,No,Captain,29277,No
Bart,27,Female,No,Pilot,62818,Yes
Ayesha,21,Male,No,Pilot,37810,No
Ahmed,43,Male,Yes,Engineer,11987,No
Vanesa,65,Female,Yes,Engineer,66104,Yes
Tyron,54,Female,No,Accountant,26143,No
Susannah,32,Male,Yes,Worker,20495,Yes
Shera,19,Female,Yes,Engineer,13629,Yes
Rickie,56,Female,Yes,Doctor,36961,No
Octavio,23,Male,Yes,Judge,26924,No
Nikia,44,Male,Yes,Teacher,48487,No
Malik,30,Male,Yes,Engineer,29118,Yes
Jamey,53,Female,No,tailor,34002,Yes
Cruz,35,Male,No,Captain,40976,No
Chandler,50,Female,No,Captain,28686,No
Cassi,41,Female,Yes,Teacher,26679,No
Aracely,30,Male,Yes,Teacher,38206,Yes
Tiesha,25,Male,Yes,Judge,17068,No
Rosie,58,Female,Yes,Teacher,12042,No
Louie,43,Female,No,Engineer,12596,No
Kristoffer,56,Female,Yes,Painter,42926,Yes
Kiersten,18,Female,Yes,Captain,38498,No
Keli,64,Male,No,Accountant,32310,No
Ivette,45,Female,No,tailor,53285,Yes
Hazel,47,Male,No,Teacher,45996,No
Hassan,71,Female,Yes,tailor,65831,Yes
German,28,Male,No,Teacher,53697,Yes
Ebonie,17,Male,No,Worker,67541,Yes
Camilla,65,Female,Yes,Painter,39920,No
Ariane,33,Female,Yes,Accountant,10275,No
Alishia,19,Female,No,Captain,18865,Yes
Tiera,53,Male,No,Judge,62090,No
Sherika,63,Male,Yes,Teacher,50125,No
Ronda,61,Female,Yes,Teacher,37585,Yes
Lynne,66,Male,No,Judge,64413,Yes
Lindsy,42,Female,No,Worker,44780,Yes
Juliann,67,Female,No,Worker,37224,No
Shelton,22,Female,No,Worker,18210,Yes
Randell,69,Male,No,Teacher,32508,Yes
Phoebe,39,Female,No,Painter,50902,No
Moshe,51,Female,No,tailor,69081,No
Martell,52,Male,No,Painter,57965,Yes
Kenyatta,18,Male,No,Pilot,69245,Yes
Isidro,29,Male,No,Worker,10436,No
Ezekiel,60,Female,Yes,Pilot,28253,No
Diandra,59,Male,No,Pilot,31076,No
Denny,32,Male,Yes,Engineer,14345,No
Danial,24,Male,Yes,Judge,36817,Yes
Dalia,26,Male,Yes,Pilot,42230,Yes
Christoper,57,Female,No,Engineer,29249,No
Britton,48,Male,No,Pilot,62253,No
August,70,Female,No,Captain,61708,No
Silas,36,Male,Yes,Pilot,52732,No
Reina,54,Female,Yes,Painter,58373,Yes
Mallorie,34,Female,Yes,Teacher,31128,Yes
Loni,40,Female,Yes,Doctor,49288,No
Lincoln,44,Male,Yes,tailor,53954,Yes
Judson,72,Male,No,Judge,56522,Yes
Edmond,23,Male,Yes,Worker,26906,No
Buddy,46,Female,No,Painter,45921,Yes
Starr,38,Female,Yes,Engineer,17574,No
Reva,62,Male,Yes,Judge,67125,No
Mohamed,23,Female,No,Engineer,25359,No
Kandis,22,Female,Yes,Worker,66530,No
Echo,40,Female,Yes,Judge,31238,No
Wilbert,58,Male,No,tailor,34808,No
Rosanne,33,Female,No,Accountant,29330,Yes
Rashawn,47,Female,Yes,Teacher,57606,Yes
Quiana,27,Male,No,Doctor,37818,Yes
Lakia,72,Female,No,Accountant,26049,No
Juliette,44,Female,No,Doctor,57519,No
Jeanie,48,Male,Yes,tailor,64446,No
Donny,31,Male,Yes,tailor,50423,No
Delbert,50,Female,Yes,tailor,49443,No
Coy,59,Male,No,Painter,38942,Yes
Cami,64,Female,No,Judge,60896,No
Anabel,60,Female,No,Worker,53578,Yes
Taisha,69,Male,No,Doctor,64877,No
Marguerite,32,Male,Yes,Captain,45521,No
Justen,55,Female,Yes,Accountant,47689,Yes
Jonelle,38,Male,Yes,Engineer,21520,Yes
Jaymes,18,Female,Yes,Accountant,49974,No
Gregorio,71,Male,Yes,Worker,63974,Yes
Gino,21,Female,No,Engineer,28498,No
Amit,41,Female,Yes,Worker,45466,Yes
Monte,53,Female,Yes,Engineer,38672,No
Mariam,57,Male,No,Painter,57217,No
Mack,56,Female,Yes,Painter,22958,No
Kelsi,40,Male,Yes,Engineer,11218,No
Kady,18,Male,No,Doctor,46596,No
Federico,68,Male,No,tailor,34719,No
Elvira,43,Male,No,Painter,18294,No
Dirk,32,Male,No,Worker,30805,No
Alexandrea,30,Female,No,Doctor,26908,Yes
Tashia,18,Male,No,Pilot,48206,Yes
Sharina,67,Female,Yes,tailor,10157,Yes
Sandi,70,Male,Yes,Doctor,32892,No
Rosario,25,Male,No,Painter,26794,No
Margot,50,Female,No,Judge,18253,Yes
Lorna,48,Female,No,Captain,41876,No
Ken,37,Female,No,Captain,52279,No
Junior,51,Female,No,Captain,87517,No
Jaimee,40,Male,No,Painter,77620,Yes
Emilia,42,Male,Yes,Captain,65256,No
Ashlei,45,Female,Yes,Painter,87109,No
Taneisha,22,Male,Yes,Pilot,70695,Yes
Savanah,33,Male,Yes,Engineer,77202,No
Paulette,47,Female,Yes,Painter,73064,Yes
Leif,32,Male,No,Worker,39467,Yes
Jeremey,43,Female,Yes,Painter,57117,Yes
Hubert,69,Female,Yes,Engineer,26530,No
Greta,22,Female,Yes,Engineer,31042,Yes
Garrick,52,Female,No,Doctor,60905,No
Garett,68,Male,No,Captain,30633,Yes
Esperanza,60,Male,Yes,Worker,45230,No
Errol,37,Female,No,tailor,13377,No
Daron,22,Female,Yes,Doctor,37288,Yes
Darcie,29,Female,Yes,Painter,22461,Yes
Chelsi,25,Female,Yes,Accountant,65809,No
Amalia,20,Female,Yes,tailor,15174,Yes
Alessandra,47,Male,Yes,Engineer,13050,No
Aida,65,Male,No,Captain,22317,Yes
Ahsley,18,Male,No,Captain,55389,No
Adina,70,Female,No,Engineer,54323,Yes
Susanne,28,Female,Yes,tailor,55817,Yes
Shamon,26,Female,No,Accountant,33078,No
Shameca,38,Male,No,Pilot,42818,Yes
Shallon,46,Female,Yes,Judge,18188,Yes
Shalandra,53,Female,No,Captain,38151,No
Shalamar,63,Male,No,Engineer,62383,Yes
Shaketta,45,Female,Yes,Painter,13858,No
Shakeisha,48,Female,No,tailor,36073,No
Shakeela,62,Male,Yes,Engineer,41289,No
Shaindy,65,Male,Yes,Painter,13267,Yes
Shahid,54,Male,Yes,Worker,21088,No
Shahara,32,Female,Yes,Doctor,62923,Yes
Shadrick,27,Female,No,Pilot,22514,Yes
Seng,25,Male,No,Pilot,63181,No
Saulo,67,Male,Yes,Worker,29308,Yes
Satoya,58,Male,No,Pilot,17355,No
Sarahi,57,Female,Yes,Captain,68279,No
Sameul,20,Female,Yes,Judge,69260,No
Samanthajo,52,Male,Yes,Captain,33157,Yes
Samad,26,Female,No,Painter,46199,No
Sadaf,24,Female,No,Captain,10060,No
Sabre,49,Female,Yes,tailor,42438,No
Sable,61,Female,Yes,Captain,29226,No
Ry,18,Female,No,Judge,67403,Yes
Rut,41,Female,Yes,Doctor,47358,Yes
Roshell,68,Male,No,Captain,44521,Yes
Rosaline,36,Female,Yes,Accountant,25675,No
Romaine,28,Male,No,Engineer,37107,No
Rivky,55,Male,No,Teacher,39407,No
Riane,51,Female,No,Engineer,69118,No
Rekeisha,19,Female,Yes,Judge,22764,Yes
Reannon,22,Female,Yes,Teacher,29189,No
Reana,69,Female,Yes,Accountant,10795,Yes
Rayshun,60,Female,No,Judge,26830,No
Raynell,66,Female,No,Worker,27437,No
Rayne,23,Female,No,Judge,44757,Yes
Rayanne,35,Male,Yes,Worker,38041,No
Raya,42,Male,No,Pilot,55304,Yes
Rashunda,39,Male,Yes,Painter,53686,Yes
Ranee,44,Female,No,Judge,38906,Yes
Raisa,40,Male,No,Teacher,57227,No
Rahmel,31,Male,Yes,Accountant,67209,No
Rahiem,30,Female,Yes,Teacher,12577,Yes
Radhika,46,Male,Yes,tailor,24334,Yes
Quinlan,43,Female,Yes,Worker,52048,No
Prudence,37,Male,No,Judge,48218,No
Piotr,29,Female,Yes,Painter,60305,Yes
Philipp,59,Female,Yes,Judge,19960,Yes
Philippa,38,Female,Yes,Accountant,46773,No
Perrin,45,Male,Yes,Teacher,68332,No
Osualdo,18,Male,No,Judge,25258,Yes
Osha,56,Male,No,Pilot,29144,Yes
Orlanda,64,Female,No,tailor,24149,Yes
Oracio,53,Female,Yes,Pilot,33934,Yes
Oneil,33,Female,Yes,Accountant,61100,Yes
Omid,72,Male,No,Pilot,53073,No
Odis,47,Female,Yes,Judge,65478,No
Nuvia,71,Female,No,Teacher,43784,No
Norvell,21,Male,No,Painter,53831,Yes
Noland,68,Female,Yes,Painter,45508,Yes
Noella,48,Female,No,Teacher,21025,Yes
Nitasha,28,Female,No,Teacher,22995,No
Niraj,42,Male,No,Engineer,17886,No
Nikea,37,Male,No,Worker,41763,Yes
Nicloe,41,Male,Yes,Engineer,67069,No
Nery,19,Female,No,Pilot,27463,No
Neomi,35,Male,Yes,Engineer,23822,Yes
Nekeisha,59,Female,Yes,Judge,34611,No
Neale,43,Male,Yes,Captain,38395,Yes
Navin,67,Female,No,Captain,14190,Yes
Naveen,36,Female,Yes,Worker,24023,No
Natlie,52,Male,Yes,Engineer,31317,No
Natesha,40,Male,No,tailor,65808,Yes
Natavia,34,Male,Yes,tailor,64287,Yes
Natarsha,18,Female,Yes,Painter,30734,No
Natale,45,Female,No,Doctor,48051,No
Nasreen,44,Male,No,Doctor,24862,No
Nashira,21,Male,Yes,tailor,68090,Yes
Nary,32,Male,Yes,Captain,63836,Yes
Nalani,51,Female,Yes,Painter,19706,Yes
Naida,53,Female,No,Teacher,47355,Yes
Nahum,57,Female,Yes,Captain,44605,Yes
Naeemah,31,Female,No,Captain,41776,No
Nadim,46,Female,No,Teacher,15188,No
Munir,23,Male,No,tailor,22022,Yes
Monchel,60,Female,Yes,Worker,34345,No
Monae,30,Male,No,tailor,38620,Yes
Moise,58,Female,No,Doctor,18645,Yes
Misa,24,Female,No,Accountant,64074,No
Michaelangelo,26,Male,Yes,Pilot,40000,Yes
Micaella,56,Female,Yes,Doctor,42718,Yes
Meyer,66,Female,Yes,Engineer,58633,No
Mellanie,27,Female,No,tailor,48229,No
Melena,38,Female,Yes,Painter,28937,Yes
Melaney,71,Female,Yes,Teacher,35373,No
Meggen,55,Female,No,Pilot,32035,Yes
Meesha,54,Female,Yes,tailor,26904,No
Matthieu,50,Male,No,Pilot,15817,Yes
Matther,18,Female,No,Doctor,24206,Yes
Marylin,22,Male,Yes,Pilot,41793,No
Marwa,47,Female,Yes,Teacher,68521,Yes
Marvina,29,Female,Yes,Judge,12017,Yes
Marvel,39,Female,No,Pilot,48148,No
Marry,70,Male,No,Painter,18656,Yes
Marqueta,33,Female,No,Captain,13362,Yes
Marlea,61,Male,Yes,Accountant,63891,No
Marisabel,65,Female,No,Captain,20625,Yes
Maricruz,64,Male,No,Doctor,60825,No
Marialuisa,25,Male,No,Engineer,67603,Yes
Marcin,63,Male,No,Doctor,45211,No
Marceline,20,Female,Yes,tailor,60333,No
Marah,49,Female,No,Teacher,14501,Yes
Manish,72,Female,No,Engineer,62503,No
Makala,62,Male,No,Teacher,11874,No
Majid,17,Male,Yes,tailor,55324,No
Maire,69,Female,Yes,Teacher,58899,Yes
Maigan,23,Female,Yes,Judge,28276,No
Maida,71,Female,No,Judge,46522,No
Mahala,58,Female,Yes,Pilot,15034,Yes
Maghen,27,Male,Yes,Captain,66321,Yes
Lyndsee,43,Female,No,Worker,80834,No
Lyndia,37,Female,No,Teacher,61635,No
Lydon,28,Male,Yes,tailor,43828,No
Ludivina,48,Male,No,Judge,71104,Yes
Lovie,22,Female,No,Teacher,88995,No
Lovette,42,Female,No,Judge,76118,No
Lorretta,47,Female,No,Captain,72640,Yes
Lord,37,Female,Yes,tailor,75632,Yes
Lissete,34,Female,No,Accountant,74229,No
Lisett,32,Male,No,Accountant,77070,No
Linna,28,Male,Yes,Painter,53549,No
Lindsee,50,Female,No,Pilot,66663,Yes
Lexy,49,Female,Yes,tailor,67230,Yes
Letesha,42,Male,Yes,Painter,89910,No
Lesha,43,Male,No,Pilot,47925,Yes
Lerin,29,Male,No,Judge,44833,Yes
Lequita,27,Male,Yes,tailor,74715,No
Leoncio,31,Male,Yes,Engineer,60554,Yes
Lenita,38,Female,Yes,Doctor,60065,Yes
Lenee,22,Female,Yes,Doctor,53874,Yes
Lekia,40,Male,No,Pilot,72573,Yes
Leiah,36,Female,No,Accountant,71961,Yes
Lawton,48,Female,No,Doctor,54887,No
Lavonte,23,Male,No,Engineer,59714,Yes
Lavetta,20,Male,Yes,Captain,63484,Yes
Lavaris,45,Female,No,Teacher,62585,Yes
Laurinda,26,Male,No,Engineer,44292,No
Laurice,47,Male,Yes,Pilot,82197,No
Latroya,41,Female,Yes,Doctor,70383,Yes
Latresha,35,Male,Yes,Teacher,77860,Yes
Latrelle,33,Male,No,Engineer,83980,Yes
Latrease,46,Female,Yes,Worker,68108,No
Latisa,21,Male,Yes,Accountant,60575,Yes
Lataisha,30,Male,No,Worker,66879,No
Lashonta,44,Male,Yes,Worker,68002,Yes
Laranda,25,Female,Yes,Teacher,89573,No
Laquinton,62,Male,No,Worker,23012,No
Laquanna,53,Female,Yes,Teacher,51106,Yes
Lanise,55,Male,No,Painter,32639,Yes
Laketha,32,Male,No,Worker,39467,Yes
Lakendria,43,Female,Yes,Painter,57117,Yes
Lakeita,69,Female,Yes,Engineer,26530,No
Lakeeta,22,Female,Yes,Engineer,31042,Yes
Lady,52,Female,No,Doctor,60905,No
Ladarrius,25,Male,No,Accountant,15989,No
Lacrystal,37,Female,No,Teacher,38644,Yes
Kyria,31,Female,Yes,Doctor,62279,No
Kristien,68,Female,No,Captain,43144,No
Kristalyn,28,Female,No,Pilot,45515,Yes
Krisandra,17,Male,Yes,Teacher,29519,Yes
Korrin,38,Male,Yes,Judge,48606,Yes
Konstantina,42,Female,No,Doctor,67740,Yes
Klaus,47,Male,Yes,Teacher,26101,Yes
Klarissa,70,Female,No,Engineer,48452,Yes
Kirstyn,18,Female,No,Engineer,32724,Yes
Kirsti,51,Female,Yes,Captain,43101,No
Kirbi,35,Female,Yes,Pilot,12125,No
Kimbely,44,Male,No,Teacher,33888,No
Kilee,26,Female,No,Judge,62362,No
Kiira,63,Male,Yes,Captain,13205,Yes
Kian,40,Male,Yes,Pilot,18739,No
Khaliah,65,Female,No,Captain,63222,Yes
Kevyn,48,Male,Yes,Worker,56712,No
Kerilyn,30,Female,Yes,Engineer,46633,No
Kenzi,59,Female,No,Pilot,65114,Yes
Kenon,49,Female,Yes,Doctor,53549,Yes
Kennan,60,Male,No,Worker,56926,No
Kendrea,24,Male,Yes,Engineer,62812,No
Kemper,66,Female,No,Judge,13582,Yes
Kellin,58,Male,No,Pilot,43498,No
Kelleen,56,Male,No,Painter,24608,No
Keilah,34,Female,Yes,tailor,31292,Yes
Kegan,33,Male,No,Teacher,69764,No
Keenon,45,Male,Yes,Accountant,48711,No
Keary,21,Male,Yes,Judge,58284,No
Keagan,44,Female,Yes,tailor,17659,Yes
Kawan,61,Male,No,Engineer,61897,No
Katye,60,Male,Yes,Engineer,44174,No
Katrinia,34,Male,Yes,Judge,48415,No
Katieann,62,Female,No,Captain,65995,Yes
Kateria,59,Male,No,Judge,42710,No
Kashena,21,Female,No,Pilot,17447,No
Karessa,20,Female,No,Engineer,26656,No
Kandas,52,Female,No,Captain,45064,Yes
Kammie,46,Female,No,Judge,44183,Yes
Kamber,55,Male,No,Accountant,18257,No
Kamau,36,Female,Yes,tailor,35851,Yes
Kalinda,37,Male,No,Teacher,35031,Yes
Jun,23,Female,Yes,Engineer,38773,No
Juluis,72,Male,No,Captain,60894,No
Jujuan,42,Male,Yes,Judge,30568,No
Juanantonio,65,Male,No,Worker,11701,Yes
Jozette,26,Female,No,Accountant,59353,Yes
Joye,69,Female,Yes,Painter,57729,No
Jonette,63,Female,No,tailor,64424,No
Johnisha,64,Male,Yes,tailor,44919,No
Joelene,53,Female,Yes,Engineer,38672,No
Joane,57,Male,No,Painter,57217,No
Jinna,56,Female,Yes,Painter,22958,No
Ji,40,Male,Yes,Engineer,11218,No
Jetta,18,Male,No,Doctor,46596,No
Jessicah,68,Male,No,tailor,34719,No
Jerami,43,Male,No,Painter,18294,No
Jerame,32,Male,No,Worker,30805,No
Jennifier,30,Female,No,Doctor,26908,Yes
Jenia,18,Male,No,Pilot,48206,Yes
Jenah,67,Female,Yes,tailor,10157,Yes
Jehu,70,Male,Yes,Doctor,32892,No
Jeanell,25,Male,No,Painter,26794,No
Jazma,50,Female,No,Judge,18253,Yes
Javin,48,Female,No,Captain,41876,No
Javar,28,Male,No,Captain,34613,No
Jannell,22,Male,Yes,Pilot,29476,No
Karl,31,Male,No,Teacher,67996,Yes
Daisy,19,Male,Yes,Teacher,56092,Yes
Leonard,17,Female,No,Doctor,46901,No
Randi,47,Male,No,Doctor,65898,Yes
Maggie,71,Female,Yes,Accountant,25571,Yes
Charlotte,41,Male,No,Teacher,30913,Yes
Emma,51,Male,No,tailor,60619,No
Terrence,54,Male,Yes,Doctor,46625,No
Justine,58,Female,Yes,Painter,41115,No
Britney,49,Male,No,Pilot,35179,Yes
Lacy,24,Female,No,Painter,36131,Yes
Jeanette,45,Male,Yes,Doctor,57158,No
Francis,29,Male,No,tailor,54750,Yes
Tyson,39,Female,No,Painter,32190,No
Elise,35,Male,Yes,Pilot,59371,No
Sylvia,38,Male,Yes,Doctor,34353,No
Rachelle,27,Female,No,Teacher,36457,Yes
Stanley,66,Female,No,Pilot,11122,Yes
Debra,33,Female,No,tailor,35782,Yes
Brady,50,Male,Yes,Worker,52929,Yes
Charity,40,Female,Yes,Doctor,53140,No
Hope,52,Female,No,Worker,53002,No
Melvin,72,Male,No,Engineer,59280,Yes
Johanna,45,Male,Yes,Doctor,48701,No
Karla,43,Female,No,Teacher,60570,No
Jarrod,57,Female,Yes,Teacher,59506,Yes
Charlene,58,Female,Yes,Teacher,10833,No
Gabrielle,51,Male,No,Pilot,10648,Yes
Cesar,29,Male,Yes,Judge,54607,No
Clifford,17,Female,No,Captain,56993,No
Byron,61,Female,No,Captain,53320,Yes
Terrell,21,Female,Yes,Engineer,30682,No
Sonia,38,Male,Yes,Judge,42278,Yes
Julio,53,Male,Yes,Engineer,24888,Yes
Stacie,37,Male,No,Doctor,61123,No
Shelby,20,Male,Yes,Judge,43667,No
Shelly,18,Male,Yes,Captain,68947,No
Edgar,27,Male,No,Accountant,43742,No
Roxanne,70,Male,No,Teacher,33551,No
Dwayne,33,Male,No,Teacher,30306,Yes
Kaitlyn,31,Female,Yes,Worker,69275,No
Kasey,48,Male,No,Teacher,19941,Yes
Jocelyn,49,Female,No,Worker,39836,No
Alexandria,32,Male,Yes,Captain,51292,Yes
Harold,63,Female,Yes,Doctor,31866,No
Esther,25,Female,No,Teacher,15891,Yes
Kerri,64,Male,No,Painter,65066,No
Ellen,34,Male,Yes,Judge,66495,Yes
Abraham,35,Female,No,Judge,46355,Yes
Cedric,69,Female,Yes,Accountant,20173,Yes
Carol,65,Female,Yes,Painter,33858,Yes
Katharine,42,Female,No,tailor,67839,No
Shauna,60,Female,Yes,Teacher,40540,Yes
Frances,19,Male,Yes,tailor,14428,Yes
Antoine,54,Male,Yes,Judge,53718,No
Tabatha,62,Male,No,Captain,12738,No
Annie,22,Male,No,Painter,42370,No
Erick,23,Male,No,tailor,52392,No
Alissa,68,Female,Yes,tailor,69502,No
Sherry,71,Female,No,Teacher,28724,No
Chelsey,24,Male,Yes,Teacher,17553,Yes
Franklin,66,Female,No,Painter,22318,No
Branden,18,Female,Yes,tailor,37766,Yes
Helen,26,Male,No,Doctor,12576,Yes
Traci,47,Male,No,tailor,45226,Yes
Lorenzo,41,Female,Yes,Worker,42717,Yes
Dean,44,Female,Yes,Engineer,42528,No
Sonya,39,Male,No,Painter,46448,Yes
Briana,46,Male,Yes,Worker,50586,No
Angelina,56,Male,No,Pilot,32576,No
Trista,36,Male,Yes,Judge,30498,Yes
Bianca,55,Female,No,Doctor,43303,Yes
Leticia,30,Male,No,Teacher,45318,No
Tia,28,Female,No,Doctor,59205,Yes
Kristie,59,Female,No,Captain,36138,No
Stuart,67,Female,No,Teacher,25628,Yes
Laurie,26,Female,Yes,Judge,41885,Yes
Harry,72,Female,No,Doctor,58658,No
Leigh,57,Female,Yes,Accountant,44641,Yes
Elisabeth,20,Female,Yes,Worker,36415,Yes
Alfredo,38,Female,Yes,Judge,35266,No
Aubrey,67,Female,Yes,Engineer,37852,Yes
Ray,28,Male,Yes,Worker,56866,Yes
Arturo,32,Female,No,Accountant,52120,Yes
Joey,52,Female,No,Painter,15626,Yes
Kelley,56,Female,Yes,Worker,15657,No
Max,36,Female,No,Judge,30094,Yes
Andy,23,Female,No,Judge,54523,Yes
Latisha,40,Male,Yes,Engineer,45928,Yes
Johnathon,43,Female,Yes,Captain,34584,Yes
India,29,Male,No,Teacher,33979,No
Eva,49,Male,Yes,Teacher,40977,Yes
Ralph,68,Female,No,Teacher,29728,No
Yvonne,63,Male,No,Pilot,61853,No
Warren,66,Female,No,Engineer,51384,Yes
Kirsten,51,Male,Yes,Painter,68204,Yes
Miriam,17,Male,No,Pilot,15850,No
Kelvin,39,Female,Yes,Judge,28563,Yes
Lorena,70,Male,Yes,Captain,69117,Yes
Staci,59,Male,No,Judge,58352,No
Anita,18,Male,No,Worker,23738,No
Rene,47,Female,Yes,Accountant,44768,No
Cortney,30,Female,No,Doctor,37261,Yes
Orlando,60,Male,Yes,Captain,26979,No
Carissa,41,Female,Yes,Doctor,52664,No
Jade,64,Male,Yes,Doctor,15718,Yes
Camille,69,Male,No,Teacher,67229,Yes
Leon,65,Female,No,Painter,13830,No
Paige,27,Male,Yes,Painter,60777,Yes
Marcos,24,Male,Yes,Teacher,19246,Yes
Elena,35,Male,Yes,Captain,28996,No
Brianne,61,Female,No,Engineer,37300,No
Dorothy,45,Male,Yes,Judge,59887,Yes
Marshall,50,Female,No,tailor,39122,Yes
Daryl,31,Female,No,Worker,23113,No
Colby,27,Male,Yes,Accountant,56812,No
Terri,38,Male,No,Doctor,82576,No
Gabriela,34,Male,Yes,Painter,55683,Yes
Brock,24,Male,No,Captain,84289,Yes
Gerardo,21,Male,No,Engineer,57414,Yes
Jane,22,Female,Yes,Worker,45109,No
Nelson,40,Male,No,Engineer,43497,No
Tamika,37,Male,Yes,Pilot,44999,No
Alvin,33,Male,No,Accountant,67551,No
Chasity,30,Male,No,Teacher,81024,Yes
Trent,39,Male,Yes,Teacher,80998,No
Jana,35,Female,Yes,Painter,80338,Yes
Enrique,25,Male,Yes,Judge,59771,No
Tracey,29,Male,No,Painter,58014,No
Antoinette,28,Female,No,Judge,50164,Yes
Jami,32,Male,No,Doctor,44753,Yes
Earl,31,Female,Yes,Teacher,70660,Yes
Gilbert,20,Female,Yes,tailor,71524,Yes
Damien,23,Female,Yes,Judge,87562,No
Janice,36,Male,Yes,Accountant,48889,No
Christa,26,Male,No,tailor,63033,Yes
Tessa,33,Female,No,Captain,72984,No
Kirk,40,Male,Yes,tailor,84819,No
Yvette,38,Female,Yes,tailor,86846,No
Elijah,27,Female,Yes,tailor,64408,Yes
Howard,21,Male,Yes,tailor,48016,No
Elisa,31,Male,No,tailor,45817,No
Desmond,25,Female,Yes,Doctor,79048,No
Clarence,24,Male,Yes,Pilot,69740,No
Alfred,36,Female,No,Worker,78542,No
Darnell,34,Male,No,Pilot,52794,Yes
Breanna,32,Male,No,Judge,60563,No
Kerry,26,Male,No,Captain,45063,Yes
Nickolas,20,Male,Yes,tailor,74630,Yes
Maureen,39,Female,Yes,Worker,62940,Yes
Karina,37,Male,Yes,Teacher,82532,Yes
Roderick,29,Male,Yes,Captain,67081,No
Rochelle,30,Male,Yes,tailor,65369,Yes
Rhonda,35,Male,Yes,Accountant,51713,No
Keisha,28,Female,No,Doctor,42380,Yes
Irene,23,Female,Yes,Pilot,65469,Yes
Ethan,22,Female,Yes,Judge,51863,No
Alice,40,Male,Yes,Doctor,81772,No
Allyson,30,Female,No,Judge,45260,No
Hayley,27,Male,No,Worker,56151,Yes
Trenton,20,Male,No,Doctor,87897,Yes
Beau,26,Female,No,Painter,71674,No
Elaine,31,Female,No,Accountant,54187,No
Demetrius,36,Male,No,Judge,45401,Yes
Cecilia,32,Female,Yes,Painter,78622,Yes
Annette,35,Male,No,Pilot,81994,Yes
Brandie,39,Male,No,Accountant,44415,Yes
Katy,25,Female,No,Captain,50783,No
Tricia,34,Male,No,Painter,67712,Yes
Bernard,23,Male,No,Painter,74378,Yes
Wade,28,Female,No,Painter,50741,Yes
Chance,38,Male,No,Pilot,79692,Yes
Bryant,37,Female,No,Captain,77045,Yes
Zachery,22,Male,Yes,Accountant,56184,No
Clifton,33,Male,No,Doctor,63431,No
Julianne,24,Male,Yes,Doctor,81167,Yes
Angelo,29,Male,Yes,tailor,61961,Yes
Elyse,21,Female,Yes,Pilot,79686,Yes
Lyndsey,37,Female,No,Captain,78945,No
Clarissa,38,Female,No,Doctor,64045,Yes
Meaghan,31,Male,No,Pilot,70736,No
Tanisha,29,Male,Yes,tailor,41648,Yes
Ernesto,26,Male,Yes,Judge,47256,No
Isaiah,25,Female,No,Accountant,73989,No
Xavier,40,Female,No,Captain,50276,Yes
Clint,33,Female,No,Painter,76232,Yes
Jamal,34,Female,Yes,tailor,79539,Yes
